Post_ID,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Engagement_Rate,Viral_Score,Viral_Level,Is_High_Viral
POST_02642,Instagram,Photo,Entertainment,3458,142,83,47227,803,1.24,47.49415432579891,Low,False
POST_03824,Twitter,Tweet,Fitness,996,69,530,19973,114,0.41,24.29325955734406,Low,False
POST_04271,Facebook,Post,Fashion,3409,65,764,24817,660,1.22,65.38871951219511,High,True
POST_02676,Twitter,Tweet,Gaming,2377,275,1567,14127,394,0.85,75.66398390342052,High,True
POST_04883,TikTok,Video,Fitness,18161,1249,3032,122700,2750,180.07,67.33179419525067,High,True
POST_01883,Facebook,Story,Travel,5041,368,86,47772,335,7.27,40.50813008130081,Low,False
POST_01648,TikTok,Stitch,Technology,41704,1595,2155,354084,1697,164.74,57.892480211081796,Moderate,False
POST_03147,TikTok,Video,Technology,38310,1832,1375,37007,2314,25.07,60.253957783641155,Moderate,False
POST_00613,Facebook,Video,Travel,1339,252,838,30792,345,2.72,56.02134146341464,Moderate,False
POST_02086,Facebook,Video,Travel,1330,113,228,58090,777,0.42,48.90497967479674,Low,False
POST_00424,Facebook,Live,Entertainment,2802,5,695,65863,459,1.2,50.0,Moderate,False
POST_03653,TikTok,Stitch,Gaming,46624,272,2651,380796,2480,13.12,62.625329815303424,Moderate,False
POST_03341,TikTok,Stitch,Food,9607,1999,1168,136003,1736,3.29,44.96042216358839,Low,False
POST_01331,Facebook,Live,Sports,4861,152,472,68325,708,1.34,62.797256097560975,Moderate,False
POST_00249,YouTube,Community Post,Food,17484,406,1393,540707,2269,9.56,60.27661795407098,Moderate,False
POST_00224,Twitter,Retweet,Sports,1954,54,988,50855,451,56.03,57.39939637826962,Moderate,False
POST_04159,YouTube,Community Post,Lifestyle,9661,765,665,736002,375,18.55,34.274530271398746,Low,False
POST_04654,TikTok,Video,Health,2053,877,3313,262654,945,5.26,39.82849604221636,Low,False
POST_00497,Facebook,Post,Lifestyle,4748,3,557,24911,427,4.06,46.71747967479674,Low,False
POST_02965,TikTok,Video,Technology,5330,1154,2083,435818,1596,4.7,42.031662269129285,Low,False
POST_02407,Twitter,Retweet,Entertainment,247,18,1613,41533,184,0.38,42.1453722334004,Low,False
POST_04198,Twitter,Tweet,Entertainment,590,62,821,45944,74,2.68,23.90593561368209,Low,False
POST_04994,Facebook,Video,Health,1357,250,158,61752,452,0.45,37.15701219512195,Low,False
POST_04714,TikTok,Duet,Education,11552,1038,3377,432797,1467,6.58,50.91029023746702,Moderate,False
POST_02629,Facebook,Story,Fashion,4000,114,457,14427,329,7.33,41.65650406504064,Low,False
POST_01067,Instagram,Story,Travel,155,262,197,43652,986,0.18,65.59625876851129,High,True
POST_01668,YouTube,Short,Lifestyle,16273,111,107,199511,3590,3.52,40.33402922755741,Low,False
POST_04235,Instagram,Reel,Food,3818,229,149,30584,801,3.73,58.52299298519096,Moderate,False
POST_01102,YouTube,Community Post,Food,17174,308,1095,589345,4901,4.4,71.57620041753654,High,True
POST_02983,LinkedIn,Post,Technology,1245,118,446,23176,14,0.57,52.57470119521912,Moderate,False
POST_03019,Instagram,Story,Education,5246,488,238,45239,300,1.82,60.035074045206535,Moderate,False
POST_00717,TikTok,Duet,Lifestyle,25866,1668,3677,288374,2346,28.26,72.9518469656992,High,True
POST_04550,TikTok,Video,Fitness,40345,764,3142,116086,2506,14.84,67.14709762532982,High,True
POST_01721,Instagram,Photo,Travel,192,374,139,37849,446,0.25,43.46648480124708,Low,False
POST_04687,Instagram,Carousel,Travel,452,420,68,13414,378,0.32,33.79189399844115,Low,False
POST_04454,TikTok,Video,Entertainment,12918,1558,4132,327253,519,4.42,48.89841688654354,Low,False
POST_04425,Twitter,Retweet,Business,3675,17,1578,60056,449,1.93,70.99094567404426,High,True
POST_03003,Twitter,Thread,Lifestyle,3353,32,1133,91935,442,8.84,62.510060362173036,Moderate,False
POST_00011,Instagram,Carousel,Entertainment,5642,404,81,6777,430,6.98,45.00389711613405,Low,False
POST_04925,Instagram,Photo,Gaming,3482,438,124,19268,617,7.39,55.126656274356975,Moderate,False
POST_00605,Instagram,Reel,Entertainment,8589,244,59,24898,704,2.47,51.438035853468435,Moderate,False
POST_04825,Facebook,Live,Technology,1219,92,842,78379,445,1.46,54.989837398373986,Moderate,False
POST_02234,TikTok,Video,Technology,10794,723,198,117696,1979,4.3,32.20316622691293,Low,False
POST_00252,Twitter,Poll,Education,2674,230,1153,91945,491,2.2,74.55231388329979,High,True
POST_03087,Twitter,Thread,Lifestyle,1923,130,1251,50577,358,0.78,59.41901408450704,Moderate,False
POST_00297,TikTok,Video,Fitness,30428,1081,3101,449648,85,15.64,38.85883905013193,Low,False
POST_03867,Twitter,Tweet,Education,1127,27,1203,21096,426,0.51,55.44768611670019,Moderate,False
POST_03413,Instagram,Reel,Technology,368,47,160,44124,974,0.7,54.53039750584567,Moderate,False
POST_00206,Instagram,Story,Fitness,4605,65,122,23746,555,2.76,42.90140296180825,Low,False
POST_04702,Instagram,Carousel,Lifestyle,8942,246,64,23984,706,12.74,52.7435697583788,Moderate,False
POST_00272,TikTok,Video,Sports,44753,379,3670,274693,1159,12.97,54.84168865435356,Moderate,False
POST_01195,Instagram,Carousel,Sports,2465,396,297,11460,354,5.65,62.422057677318776,Moderate,False
POST_04515,Facebook,Post,Business,6554,338,482,26584,310,3.14,54.692581300813,Moderate,False
POST_03907,Facebook,Video,Business,1359,116,540,26180,469,1.31,46.39989837398374,Low,False
POST_00551,Facebook,Story,Entertainment,6657,339,726,77110,105,3.22,55.421747967479675,Moderate,False
POST_03583,Twitter,Retweet,Business,3274,62,444,80720,219,0.82,35.77213279678068,Low,False
POST_01915,Twitter,Retweet,Lifestyle,642,223,1980,49865,214,3.02,62.85965794768611,Moderate,False
POST_00006,Instagram,Photo,Travel,296,222,32,23586,655,0.17,33.52299298519096,Low,False
POST_03410,Instagram,Photo,Health,232,228,165,38764,714,0.15,51.36009353078722,Moderate,False
POST_02584,Twitter,Thread,Fitness,874,108,1937,68562,456,1.16,74.09708249496983,High,True
POST_00014,Instagram,Photo,Health,5746,225,287,23493,108,2.23,52.82540919719408,Moderate,False
POST_04183,LinkedIn,Post,Entertainment,110,60,44,14122,113,2.72,24.12848605577689,Low,False
POST_03599,Twitter,Tweet,Fashion,4555,241,553,86223,404,6.88,63.65442655935614,Moderate,False
POST_04729,LinkedIn,Post,Gaming,1106,50,310,11041,128,2.66,49.55677290836653,Low,False
POST_00158,TikTok,Duet,Technology,9717,1550,550,242225,2883,3.43,50.69591029023746,Moderate,False
POST_03069,Twitter,Retweet,Travel,36,64,1807,32734,43,3.78,37.61317907444668,Low,False
POST_01025,YouTube,Short,Entertainment,10882,270,1700,146780,1276,4.6,51.1795407098121,Moderate,False
POST_03391,Twitter,Poll,Business,1872,59,1041,6044,104,1.65,34.1172032193159,Low,False
POST_03799,Instagram,Carousel,Entertainment,1756,46,61,41834,598,0.4,31.638737334372564,Low,False
POST_04725,Instagram,Reel,Gaming,5981,117,195,10109,952,4.96,68.49961028838659,High,True
POST_00116,TikTok,Stitch,Technology,6977,884,3829,441587,2157,2.96,59.894459102902374,Moderate,False
POST_02809,Facebook,Video,Gaming,5643,145,586,55516,401,1.68,54.270833333333336,Moderate,False
POST_04209,Instagram,Carousel,Gaming,7468,436,148,27007,503,2.17,59.16601714731098,Moderate,False
POST_03146,Twitter,Retweet,Travel,1654,237,723,5076,203,0.81,43.15392354124748,Low,False
POST_02126,LinkedIn,Poll,Fashion,1678,138,337,27186,285,0.83,81.8227091633466,Very High,True
POST_02805,Facebook,Video,Fashion,6046,343,157,33108,452,1.51,49.52997967479675,Low,False
POST_04418,Instagram,Carousel,Sports,4794,110,70,45233,201,16.73,25.769680436477003,Low,False
POST_04472,YouTube,Short,Gaming,5158,175,859,927489,144,26.66,23.03235908141962,Low,False
POST_03212,LinkedIn,Document,Sports,457,68,127,13342,186,0.99,40.458167330677284,Low,False
POST_00788,Twitter,Retweet,Travel,1879,226,70,44148,450,1.06,50.14336016096579,Moderate,False
POST_03052,Facebook,Live,Lifestyle,3071,297,14,45033,264,4.14,28.498475609756095,Low,False
POST_02728,Instagram,Carousel,Gaming,6410,483,115,25312,485,4.25,54.588854247856574,Moderate,False
POST_03991,Instagram,Photo,Entertainment,6715,456,173,5632,734,2.16,69.63367108339828,High,True
POST_02136,TikTok,Duet,Health,2944,1213,2753,222412,2720,19.09,60.296833773087066,Moderate,False
POST_03336,LinkedIn,Article,Lifestyle,1401,54,337,26204,22,3.15,40.06474103585657,Low,False
POST_04223,TikTok,Duet,Business,11567,17,2539,113715,2193,8.4,46.59630606860158,Low,False
POST_03546,Instagram,Reel,Fitness,6207,285,45,26476,304,15.3,33.74707716289945,Low,False
POST_03139,Facebook,Story,Business,2181,356,747,43850,216,4.68,53.13516260162602,Moderate,False
POST_04656,Instagram,Story,Food,6529,30,122,30484,371,1.51,37.468823070927506,Low,False
POST_02638,TikTok,Duet,Fitness,19715,868,3571,325954,145,19.75,37.9254617414248,Low,False
POST_01063,TikTok,Duet,Health,3775,629,972,352364,2898,1.77,45.412269129287594,Low,False
POST_02648,Facebook,Video,Education,6797,209,868,2669,240,2.78,60.61737804878048,Moderate,False
POST_04124,YouTube,Community Post,Education,7108,546,906,84247,658,2.55,34.97390396659708,Low,False
POST_04504,Instagram,Reel,Travel,2571,172,187,19586,28,0.71,32.032346063912705,Low,False
POST_01315,Facebook,Post,Gaming,4782,99,792,47315,34,1.15,41.90802845528455,Low,False
POST_03251,Facebook,Live,Technology,7760,261,242,61461,352,1.78,48.27743902439025,Low,False
POST_04149,LinkedIn,Post,Lifestyle,268,53,101,5220,114,0.45,28.032868525896415,Low,False
POST_04828,Instagram,Photo,Fashion,3360,77,73,37943,526,8.61,34.31021044427124,Low,False
POST_00294,Twitter,Tweet,Gaming,587,106,136,3019,52,0.17,12.821931589537222,Low,False
POST_03028,Facebook,Post,Lifestyle,4214,377,401,13451,154,2.52,42.96747967479674,Low,False
POST_01341,Twitter,Tweet,Education,2880,213,588,99873,224,0.99,45.52565392354124,Low,False
POST_04957,Twitter,Thread,Food,953,29,229,6437,488,0.37,42.41197183098592,Low,False
POST_01427,Instagram,Carousel,Sports,2228,117,287,3346,939,0.77,73.11379579111457,High,True
POST_01264,Facebook,Post,Education,6561,281,785,19440,422,2.34,69.08790650406502,High,True
POST_03657,Twitter,Retweet,Gaming,4806,38,105,33286,194,2.31,30.5658953722334,Low,False
POST_00593,Instagram,Photo,Technology,8669,110,108,5254,271,1.83,38.08846453624318,Low,False
POST_00631,LinkedIn,Post,Sports,497,78,39,3965,32,0.15,18.207171314741036,Low,False
POST_03961,Facebook,Video,Food,2406,335,458,69795,771,1.68,66.65142276422765,High,True
POST_01235,LinkedIn,Poll,Fashion,1215,57,43,15701,203,0.35,41.45916334661354,Low,False
POST_00615,TikTok,Stitch,Sports,14319,1627,2076,448888,1633,15.76,48.70052770448549,Low,False
POST_00624,Facebook,Story,Fashion,6083,316,610,33864,613,2.07,71.79878048780488,High,True
POST_02308,Facebook,Post,Lifestyle,3417,116,171,75775,269,6.45,28.15548780487805,Low,False
POST_03480,Twitter,Thread,Technology,899,2,171,3063,149,0.31,15.704225352112678,Low,False
POST_02481,Twitter,Retweet,Business,965,295,1029,15118,31,1.06,37.64084507042253,Low,False
POST_01204,Twitter,Tweet,Fashion,820,279,1722,60757,8,0.62,46.888832997987926,Low,False
POST_04772,Twitter,Thread,Gaming,2600,81,843,33454,326,4.43,49.37625754527163,Low,False
POST_00199,TikTok,Video,Business,10512,884,236,382207,1659,3.32,29.551451187335093,Low,False
POST_04236,Twitter,Retweet,Gaming,246,287,1312,58012,439,0.51,68.83299798792756,High,True
POST_03448,LinkedIn,Article,Lifestyle,55,136,56,5697,163,0.45,37.05179282868526,Low,False
POST_02904,Twitter,Thread,Food,4937,148,29,32852,185,2.3,35.16599597585513,Low,False
POST_02759,LinkedIn,Post,Fashion,645,15,347,28575,49,0.22,35.30876494023904,Low,False
POST_02120,TikTok,Video,Entertainment,41320,1533,3212,386785,1313,115.19,60.003298153034294,Moderate,False
POST_03876,Twitter,Retweet,Health,3072,88,238,6322,36,1.28,20.94315895372233,Low,False
POST_03813,Instagram,Reel,Food,5835,82,141,34791,99,10.48,31.71862821512081,Low,False
POST_03992,Instagram,Carousel,Fitness,8914,236,161,40050,569,13.2,59.70576773187841,Moderate,False
POST_02867,Facebook,Video,Health,3779,262,880,70769,273,1.07,59.390243902439025,Moderate,False
POST_02790,YouTube,Community Post,Sports,1917,542,1209,737619,2843,0.99,51.257828810020875,Moderate,False
POST_00382,LinkedIn,Post,Gaming,435,94,107,4728,83,0.26,29.487051792828684,Low,False
POST_03526,Instagram,Carousel,Fitness,4597,465,264,32729,844,1.22,80.9489477786438,Very High,True
POST_04184,Twitter,Thread,Gaming,1648,217,1019,56760,167,0.66,45.20372233400401,Low,False
POST_01991,TikTok,Stitch,Entertainment,42099,737,4743,9213,2367,17.19,77.97163588390501,Very High,True
POST_00298,Instagram,Carousel,Technology,5173,48,57,49181,264,2.92,24.31021044427124,Low,False
POST_04508,Instagram,Carousel,Travel,9745,172,92,46670,732,20.53,56.174980514419325,Moderate,False
POST_01599,Instagram,Reel,Sports,789,93,93,46066,51,0.21,16.742010911925178,Low,False
POST_04380,Facebook,Live,Entertainment,2308,143,622,46620,56,1.18,33.427337398373986,Low,False
POST_02353,Facebook,Post,Entertainment,5195,91,702,74902,708,47.98,69.989837398374,High,True
POST_04623,Instagram,Photo,Gaming,1994,374,209,3883,953,0.58,72.03624318004677,High,True
POST_04426,Twitter,Retweet,Entertainment,1364,84,1462,13304,373,10.04,60.50301810865191,Moderate,False
POST_02455,Facebook,Story,Lifestyle,2029,55,644,78103,511,5.23,50.86382113821137,Moderate,False
POST_03564,Twitter,Retweet,Gaming,102,266,1257,13281,277,0.85,54.94215291750503,Moderate,False
POST_03030,Facebook,Post,Food,136,347,941,29762,356,0.33,62.083333333333336,Moderate,False
POST_01754,Instagram,Photo,Education,1130,244,258,37721,210,0.49,45.72096648480124,Low,False
POST_03535,Instagram,Story,Travel,6437,335,139,11791,528,59.99,54.89282930631333,Moderate,False
POST_01143,LinkedIn,Document,Technology,493,81,497,9462,253,0.29,76.3097609561753,High,True
POST_03956,TikTok,Stitch,Business,18641,688,3548,172399,1882,5.77,56.705145118733505,Moderate,False
POST_00300,Instagram,Carousel,Business,9520,470,278,21826,511,3.53,77.8526890101325,Very High,True
POST_02995,Instagram,Story,Lifestyle,2417,169,209,17131,441,2.85,48.09431021044427,Low,False
POST_03355,Instagram,Story,Health,9705,202,288,29736,378,3.33,66.86282151208106,High,True
POST_01982,TikTok,Duet,Fashion,41374,1469,3479,156628,2996,18.89,82.34828496042216,Very High,True
POST_02781,Instagram,Photo,Travel,7495,468,190,25993,187,2.32,53.971161340607956,Moderate,False
POST_00629,Instagram,Photo,Travel,1175,378,283,8475,815,1.26,74.32385035074046,High,True
POST_03010,Instagram,Carousel,Lifestyle,9679,298,36,16033,401,6.62,41.31332813717849,Low,False
POST_03483,Twitter,Poll,Technology,3977,282,355,97589,418,0.97,61.315392354124754,Moderate,False
POST_03326,TikTok,Video,Business,37675,1567,1781,105244,1856,9.28,55.83113456464379,Moderate,False
POST_03172,Twitter,Poll,Sports,2062,135,503,38260,491,0.67,56.690140845070424,Moderate,False
POST_04204,YouTube,Community Post,Health,17196,610,1413,796066,3034,4.16,68.29853862212943,High,True
POST_04861,Facebook,Story,Business,3389,197,770,20846,482,0.95,62.29674796747967,Moderate,False
POST_00638,Instagram,Photo,Education,2465,130,214,31919,693,0.69,56.925175370226036,Moderate,False
POST_00390,TikTok,Video,Technology,49422,222,1573,20861,1645,13.46,45.369393139841684,Low,False
POST_00725,Facebook,Live,Business,3697,201,559,69158,99,4.4,37.99542682926829,Low,False
POST_00637,Facebook,Post,Travel,2957,216,749,47412,22,54.62,40.67073170731707,Low,False
POST_04895,Twitter,Poll,Technology,3729,261,499,70986,218,0.9,48.44818913480885,Low,False
POST_01162,Instagram,Reel,Travel,5156,345,299,42740,733,1.7,78.88737334372564,Very High,True
POST_04863,Instagram,Photo,Entertainment,461,450,151,42807,408,0.72,45.711223694466085,Low,False
POST_01413,Twitter,Tweet,Food,3667,120,739,84611,182,1.75,42.1327967806841,Low,False
POST_00798,Facebook,Post,Education,5932,18,518,28093,37,1.36,31.196646341463413,Low,False
POST_04095,Twitter,Retweet,Health,4779,132,1654,14696,226,4.49,65.60865191146881,High,True
POST_03607,TikTok,Stitch,Technology,18362,19,3650,160126,1333,105.7,45.96306068601584,Low,False
POST_01217,Instagram,Carousel,Business,5388,278,148,16191,865,7.16,64.54014029618081,High,True
POST_02000,Twitter,Tweet,Technology,4611,4,700,42232,372,2.25,51.29778672032192,Moderate,False
POST_00674,Facebook,Video,Education,7990,28,181,53598,436,3.78,41.91819105691057,Low,False
POST_03636,Facebook,Story,Technology,6530,386,563,44797,716,2.35,77.9344512195122,Very High,True
POST_01818,TikTok,Duet,Health,44327,835,1105,272590,1979,90.12,49.323878627968334,Low,False
POST_02329,Facebook,Story,Entertainment,1569,364,862,18786,664,1.81,76.26270325203252,High,True
POST_01583,Facebook,Story,Health,1637,97,820,57105,333,0.83,49.59095528455285,Low,False
POST_01250,Facebook,Live,Sports,3903,50,321,27632,554,3.62,45.35060975609756,Low,False
POST_02164,TikTok,Duet,Sports,41419,185,504,235804,2130,11.41,40.580474934036936,Low,False
POST_02967,LinkedIn,Post,Health,358,111,353,29077,16,0.3,38.481075697211146,Low,False
POST_04021,Twitter,Retweet,Fitness,2816,116,812,62146,250,20.65,45.71177062374245,Low,False
POST_02368,Facebook,Story,Food,4506,318,541,28282,401,3.74,57.04268292682926,Moderate,False
POST_03486,Facebook,Story,Sports,2091,58,407,64629,206,5.86,29.044715447154466,Low,False
POST_00656,Instagram,Reel,Fashion,3072,29,147,34815,96,0.95,26.208106001558846,Low,False
POST_01374,Facebook,Live,Education,4654,175,978,32215,222,1.55,58.83130081300813,Moderate,False
POST_00862,Facebook,Video,Lifestyle,6871,80,394,41025,575,3.08,55.34552845528455,Moderate,False
POST_01621,Facebook,Live,Fashion,890,296,645,26375,399,0.56,52.95985772357723,Moderate,False
POST_03717,Twitter,Tweet,Education,3564,180,512,13740,274,1.02,48.35764587525151,Low,False
POST_03108,Instagram,Photo,Lifestyle,8067,260,142,13785,402,1.98,50.395557287607176,Moderate,False
POST_04791,Instagram,Carousel,Food,4986,382,72,45416,347,2.45,39.26539360872954,Low,False
POST_02714,Twitter,Tweet,Business,384,284,1363,89715,243,1.13,55.809859154929576,Moderate,False
POST_03888,Facebook,Video,Technology,2903,134,201,11074,427,38.54,36.09247967479675,Low,False
POST_03995,Facebook,Story,Entertainment,1215,342,891,39677,305,0.87,59.09552845528454,Moderate,False
POST_04619,Twitter,Tweet,Fashion,1130,268,720,76069,337,0.89,52.69114688128772,Moderate,False
POST_03122,Instagram,Photo,Technology,8258,307,63,26142,77,3.2,31.87451286048324,Low,False
POST_03205,LinkedIn,Post,Travel,1325,66,461,29902,60,0.4,55.18426294820718,Moderate,False
POST_00657,Twitter,Retweet,Fashion,4038,110,1451,35136,270,3.1,62.059859154929576,Moderate,False
POST_00214,Instagram,Story,Gaming,9443,440,27,7053,767,7.7,56.89010132501948,Moderate,False
POST_02906,Instagram,Reel,Sports,4784,50,195,7005,730,17.87,56.58028059236165,Moderate,False
